sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
60.0,3,1.0,2.0,74550,1242,1,1,1960.0,1,0,0,0,0,0,0,0,0,0.1526878378378378
45.0,2,1.0,3.0,105000,2333,1,0,1960.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
95.0,3,1.0,2.0,130000,1368,1,0,1985.0,1,1,0,0,1,1,0,0,0,0.2095736842105263
70.0,3,1.0,2.0,120000,1714,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
71.0,3,1.0,1.0,149000,2099,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
70.0,3,1.0,3.0,135000,1929,1,1,1969.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
98.0,4,2.0,0.0,230000,2347,1,0,1977.0,0,1,0,0,1,0,0,0,0,0.2095736842105263
55.0,3,1.0,2.0,91000,1655,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
115.0,4,1.0,1.0,184900,1608,1,0,1970.0,1,1,0,0,1,1,0,0,0,0.2095736842105263
78.0,3,1.0,4.0,127000,1628,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.1902237442922374
68.0,3,1.0,4.0,83900,1234,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
120.0,3,1.0,2.0,180000,1500,1,0,1970.0,1,1,0,1,1,0,1,1,1,0.1902237442922374
64.0,3,1.0,1.0,76000,1188,1,1,1970.0,1,0,0,0,0,0,0,0,0,0.1526878378378378
92.0,4,1.0,5.0,163000,1772,1,0,1970.0,0,0,0,0,0,0,1,0,0,0.1888532608695652
154.0,3,2.0,3.0,280000,1818,1,0,1970.0,1,1,0,1,1,0,1,1,1,0.2200382716049383
105.0,3,2.0,0.0,180000,1714,1,0,1970.0,1,1,0,0,1,0,1,0,0,0.2095736842105263
70.0,2,1.0,0.0,128000,1829,1,0,1965.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
93.0,3,1.0,2.0,166200,1787,1,0,1972.0,0,0,0,0,1,0,0,0,0,0.1739828358208955
53.0,3,1.0,3.0,114300,2157,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
86.0,3,1.0,4.0,129000,1500,1,0,1984.0,1,1,0,0,1,0,0,0,0,0.1739828358208955
75.0,3,2.0,1.0,132000,1760,1,0,1961.0,0,0,0,0,0,0,1,0,0,0.1739828358208955
85.0,3,1.0,0.0,135000,1588,1,0,1969.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
65.0,2,1.0,0.0,99000,1523,1,0,1950.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
53.0,3,1.0,3.0,114300,2157,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
68.0,3,1.0,2.0,88000,1294,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
75.0,3,1.0,5.0,110000,1467,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
83.0,2,1.0,1.0,146000,1759,1,0,2003.0,0,1,0,0,1,1,1,0,0,0.1902237442922374
95.0,3,1.0,0.0,112000,1179,1,1,1970.0,0,0,0,0,1,0,1,0,0,0.1902237442922374
30.0,1,1.0,0.0,59000,1967,1,0,1960.0,0,0,0,0,0,0,0,1,0,0.1526878378378378
53.0,1,1.0,6.0,146000,2755,1,0,1970.0,0,1,0,1,1,0,1,0,1,0.2200382716049383
125.0,3,3.0,7.0,275000,2200,3,0,2004.0,0,0,0,1,1,0,1,1,0,0.2200382716049383
153.0,4,2.0,1.0,178000,1163,1,0,1999.0,1,1,0,0,0,0,1,1,1,0.1739828358208955
86.0,3,1.0,4.0,129000,1500,1,0,1984.0,1,1,0,0,1,0,0,0,0,0.1739828358208955
66.0,2,1.0,2.0,96000,1455,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.1526878378378378
63.0,3,1.0,4.0,82000,1302,1,0,1960.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
59.0,2,1.0,4.0,126900,2151,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
95.0,3,1.0,0.0,199000,2095,1,0,1966.0,0,1,0,1,0,0,1,1,1,0.1739828358208955
65.0,2,1.0,2.0,232000,3569,1,0,1970.0,0,0,0,0,0,0,1,0,1,0.1902237442922374
69.0,2,1.0,1.0,240000,3478,1,0,1970.0,0,0,0,1,0,0,0,0,0,0.1902237442922374
115.0,4,2.0,4.0,330000,2870,1,0,1970.0,0,0,0,0,0,0,1,1,0,0.2095736842105263
60.0,3,1.0,3.0,120000,2000,1,0,1960.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
90.0,3,2.0,4.0,172000,1911,1,0,1970.0,1,1,0,0,0,0,1,1,1,0.1902237442922374
60.0,3,1.0,2.0,82260,1371,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.1739828358208955
65.0,2,1.0,0.0,109000,1677,1,0,1950.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
115.0,4,1.0,1.0,133000,1157,1,0,1970.0,0,0,0,0,1,0,1,1,0,0.1888532608695652
83.0,3,2.0,1.0,111000,1337,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
55.0,2,1.0,2.0,110000,2000,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
80.0,2,2.0,1.0,179990,2250,1,0,2003.0,1,1,0,1,0,0,1,1,1,0.1739828358208955
68.0,3,1.0,1.0,156000,2294,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.1902237442922374
89.0,2,2.0,1.0,228000,2562,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
61.0,3,1.0,4.0,89000,1459,1,0,1960.0,1,1,0,0,0,0,0,0,0,0.1526878378378378
67.0,3,1.0,3.0,119000,1776,1,0,1960.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
68.0,3,1.0,2.0,94000,1382,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
92.0,3,2.0,4.0,175000,1902,1,0,1962.0,0,1,0,0,1,0,0,0,0,0.1739828358208955
70.0,3,1.0,2.0,90000,1286,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
63.0,3,1.0,1.0,167000,2651,1,0,1966.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
57.0,3,1.0,5.0,96000,1684,1,0,1965.0,1,0,0,0,0,0,0,0,0,0.1739828358208955
63.0,3,1.0,3.0,84000,1333,1,0,1968.0,1,0,0,0,0,0,0,0,0,0.1902237442922374
52.0,2,1.0,4.0,101000,1942,1,1,1960.0,1,0,0,0,0,0,0,0,0,0.1888532608695652
125.0,3,2.0,1.0,210000,1680,1,0,1970.0,0,1,0,0,0,0,1,1,1,0.2095736842105263
125.0,3,3.0,1.0,275000,2200,2,0,2004.0,1,0,0,1,1,0,1,0,0,0.2200382716049383
75.0,3,1.0,2.0,131400,1752,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
71.0,3,1.0,4.0,131400,1851,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
80.0,3,1.0,1.0,95000,1188,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.1739828358208955
66.0,3,1.0,1.0,93000,1409,1,0,1969.0,1,0,0,0,1,1,0,0,0,0.1739828358208955
95.0,2,2.0,0.0,154500,1626,1,0,2007.0,0,0,0,0,1,0,0,0,0,0.1902237442922374
61.0,3,1.0,4.0,100000,1639,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2200382716049383
42.0,4,1.0,0.0,95900,2283,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
85.0,3,1.0,1.0,154900,1822,1,0,1980.0,1,0,0,0,1,0,0,0,1,0.1739828358208955
80.0,2,1.0,3.0,115000,1438,1,0,1970.0,0,1,0,0,1,0,1,1,0,0.1888532608695652
55.0,2,1.0,3.0,96000,1745,1,0,1962.0,0,1,0,0,1,0,0,0,0,0.2095736842105263
60.0,0,1.0,0.0,85000,1417,1,0,1970.0,0,1,0,0,0,0,1,0,0,0.1902237442922374
60.0,2,1.0,3.0,95000,1583,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.1526878378378378
55.0,3,1.0,1.0,78000,1418,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
93.0,3,1.0,0.0,128500,1382,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
55.0,2,1.0,0.0,95000,1727,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.1739828358208955
82.0,3,1.0,3.0,83900,1023,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
53.0,2,1.0,1.0,96000,1811,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.2095736842105263
69.0,2,1.0,0.0,118600,1719,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
58.0,2,1.0,1.0,118000,2034,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
70.0,2,1.0,1.0,202000,2886,1,0,2009.0,0,0,0,0,1,0,1,0,0,0.2095736842105263
47.0,1,1.0,3.0,144000,3064,1,0,2009.0,0,0,0,0,1,0,1,0,0,0.2095736842105263
64.0,2,1.0,1.0,98968,1546,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
50.0,2,1.0,3.0,105000,2100,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
103.0,3,2.0,7.0,265000,2573,2,0,1970.0,1,1,0,1,1,0,0,1,1,0.2200382716049383
90.0,3,2.0,1.0,290000,3222,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.2200382716049383
66.0,2,1.0,3.0,90000,1364,1,0,1970.0,0,0,0,0,0,1,0,0,0,0.2200382716049383
70.0,2,1.0,0.0,75000,1071,1,0,1973.0,1,1,0,0,0,1,0,0,0,0.1902237442922374
60.0,2,1.0,2.0,125000,2083,1,0,1970.0,0,0,0,0,0,1,0,0,0,0.1902237442922374
101.0,2,2.0,6.0,255000,2525,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.2200382716049383
75.0,3,1.0,3.0,117300,1564,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.1902237442922374
55.0,2,1.0,3.0,96600,1756,1,1,1959.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
77.0,3,1.0,3.0,119000,1545,1,0,1960.0,1,1,0,0,1,0,0,0,0,0.1888532608695652
56.0,3,1.0,1.0,100000,1786,1,0,1967.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
68.0,3,1.0,2.0,97000,1426,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2200382716049383
72.0,3,1.0,0.0,95000,1319,1,1,1965.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
70.0,3,1.0,3.0,135000,1929,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.1902237442922374
75.0,2,2.0,0.0,195000,2600,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.2095736842105263
120.0,3,1.0,1.0,195000,1625,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.1902237442922374
91.0,2,2.0,1.0,215000,2363,1,0,1970.0,0,1,0,1,0,0,1,1,1,0.1902237442922374
95.0,2,1.0,2.0,122000,1284,1,0,1967.0,1,1,0,0,1,0,0,0,0,0.1902237442922374
61.0,3,1.0,1.0,125000,2049,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
73.0,2,1.0,1.0,120000,1644,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
66.0,3,1.0,1.0,93000,1409,1,1,1970.0,1,0,0,0,1,1,0,0,0,0.1902237442922374
68.0,2,1.0,4.0,125000,1838,1,0,1970.0,1,1,0,0,1,0,0,1,0,0.1888532608695652
70.0,3,1.0,3.0,104840,1498,1,0,1968.0,0,0,0,0,1,0,0,0,0,0.1902237442922374
42.0,4,1.0,4.0,95900,2283,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.1526878378378378
54.0,3,1.0,0.0,71000,1315,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
56.0,3,1.0,1.0,105000,1875,1,0,1967.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
100.0,4,1.0,1.0,165000,1650,1,0,1970.0,0,1,0,0,1,0,0,1,0,0.1888532608695652
125.0,4,2.0,0.0,173000,1384,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.1888532608695652
54.0,3,1.0,0.0,71000,1315,1,1,1965.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
130.0,4,2.0,2.0,168000,1292,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.1526878378378378
68.0,2,1.0,0.0,99900,1469,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
85.0,3,1.0,3.0,128000,1506,1,1,1975.0,1,1,0,0,1,0,0,0,0,0.1739828358208955
75.0,3,1.0,3.0,120000,1600,1,0,1974.0,1,0,0,0,1,0,0,0,0,0.1902237442922374
80.0,2,1.0,1.0,95000,1188,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.1888532608695652
64.0,2,1.0,2.0,110000,1719,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.1526878378378378
69.0,4,1.0,3.0,85900,1245,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.1526878378378378
115.0,4,1.0,1.0,184900,1608,1,0,1970.0,1,1,0,0,1,1,0,0,0,0.2095736842105263
70.0,3,1.0,2.0,142500,2036,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
56.0,2,1.0,4.0,109000,1946,1,0,1965.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
90.0,2,1.0,4.0,140000,1556,1,0,1970.0,1,0,0,0,0,0,0,1,0,0.1902237442922374
75.0,3,1.0,3.0,117300,1564,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
71.0,2,1.0,1.0,120000,1690,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.2095736842105263
76.0,3,1.0,2.0,110000,1447,1,0,1970.0,0,0,0,0,1,0,0,1,0,0.1526878378378378
114.0,4,2.0,2.0,299000,2623,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.1902237442922374
90.0,3,2.0,3.0,180000,2000,1,0,1970.0,1,1,0,0,0,1,0,0,1,0.1902237442922374
70.0,3,1.0,1.0,85000,1214,1,1,1970.0,0,1,0,0,1,0,0,0,0,0.1526878378378378
80.0,3,1.0,0.0,100000,1250,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
96.0,4,2.0,7.0,170000,1771,1,1,1970.0,1,1,0,0,1,0,0,0,0,0.1888532608695652
50.0,1,1.0,2.0,125000,2500,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2200382716049383
85.0,3,2.0,1.0,230000,2706,1,0,1970.0,0,0,0,1,1,0,0,1,1,0.2095736842105263
90.0,3,2.0,5.0,300000,3333,1,0,1970.0,0,0,0,1,0,0,1,1,1,0.2200382716049383
60.0,3,1.0,0.0,120000,2000,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
90.0,2,2.0,7.0,240000,2667,3,0,1970.0,1,1,0,1,1,1,1,1,1,0.1902237442922374
60.0,3,1.0,4.0,140000,2333,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
105.0,3,2.0,2.0,135000,1286,1,0,1970.0,0,1,0,0,0,0,1,1,0,0.1888532608695652
140.0,3,3.0,4.0,340000,2429,2,1,2003.0,1,1,0,1,1,0,1,1,1,0.2200382716049383
112.0,3,2.0,1.0,230000,2054,1,0,1965.0,1,0,0,0,1,0,0,0,0,0.1902237442922374
60.0,3,1.0,4.0,145000,2417,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
62.0,2,1.0,2.0,142450,2298,1,1,1970.0,0,1,0,0,0,0,0,0,0,0.2095736842105263
240.0,4,3.0,4.0,580000,2417,0,0,1970.0,1,1,0,0,1,1,1,0,1,0.1902237442922374
81.0,3,1.0,3.0,160000,1975,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.1888532608695652
75.0,3,1.0,3.0,180000,2400,1,0,1970.0,1,1,0,0,1,0,1,0,1,0.2095736842105263
72.0,3,1.0,2.0,130000,1806,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.1902237442922374
95.0,2,2.0,3.0,250000,2632,1,0,1970.0,1,1,0,1,0,0,0,1,1,0.2200382716049383
49.0,1,1.0,2.0,190000,3878,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.1902237442922374
90.0,3,1.0,2.0,169000,1878,1,0,1970.0,1,0,0,1,1,0,0,1,0,0.1902237442922374
78.0,2,1.0,3.0,168000,2154,1,0,1970.0,0,0,0,0,1,1,1,0,0,0.1902237442922374
100.0,3,1.0,3.0,210000,2100,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.1902237442922374
70.0,3,1.0,1.0,95000,1357,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.1739828358208955
52.0,2,1.0,0.0,74800,1438,1,1,1965.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
56.0,3,1.0,1.0,78000,1393,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
110.0,3,2.0,2.0,189000,1718,1,0,1970.0,0,1,0,0,0,0,1,1,1,0.1902237442922374
115.0,3,3.0,3.0,245000,2130,2,0,1970.0,0,0,0,0,1,0,1,0,1,0.2200382716049383
70.0,3,1.0,2.0,97000,1386,1,0,1970.0,0,0,0,0,0,1,0,0,0,0.1739828358208955
75.0,3,1.0,4.0,155000,2067,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.1526878378378378
116.0,4,2.0,0.0,170000,1466,1,1,1978.0,0,1,0,0,1,1,0,1,0,0.1888532608695652
48.0,2,1.0,4.0,120000,2500,1,0,2009.0,1,1,0,0,0,0,1,0,0,0.2200382716049383
80.0,3,1.0,0.0,125000,1562,1,1,1970.0,0,0,0,0,1,0,0,0,0,0.2095736842105263
81.0,3,1.0,2.0,139500,1722,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.2200382716049383
95.0,4,2.0,7.0,198000,2084,1,1,1970.0,0,0,0,0,1,0,0,0,0,0.1888532608695652
60.0,4,1.0,5.0,75000,1250,1,1,1960.0,0,1,0,0,0,0,0,0,0,0.1526878378378378
50.0,2,1.0,3.0,123000,2460,1,0,1970.0,1,0,0,0,0,1,0,0,0,0.1902237442922374
50.0,1,1.0,6.0,148000,2960,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.1902237442922374
242.0,4,3.0,4.0,380000,1570,0,0,1970.0,0,1,0,0,1,0,0,0,1,0.1902237442922374
166.0,3,1.0,4.0,300000,1807,0,1,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
50.0,2,1.0,2.0,140000,2800,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.1902237442922374
94.0,4,1.0,1.0,190000,2021,1,0,1970.0,0,0,0,0,0,0,1,0,0,0.1888532608695652
80.0,3,1.0,1.0,150000,1875,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.1888532608695652
65.0,2,1.0,0.0,110000,1692,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2095736842105263
105.0,3,2.0,2.0,190000,1810,1,0,1970.0,1,1,0,0,0,0,1,1,1,0.1902237442922374
100.0,3,1.0,0.0,142000,1420,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.1888532608695652
64.0,3,1.0,1.0,95000,1484,1,0,1969.0,0,0,0,0,1,0,0,0,0,0.1739828358208955
85.0,2,2.0,2.0,229000,2694,1,0,1970.0,1,1,0,1,1,0,0,1,0,0.1739828358208955
72.0,3,1.0,2.0,140000,1944,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.1902237442922374
92.0,3,1.0,0.0,119000,1293,1,0,1970.0,0,0,0,0,0,0,0,1,0,0.1739828358208955
106.0,3,1.0,1.0,145000,1368,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.1902237442922374
67.0,2,1.0,5.0,115000,1716,1,0,1970.0,1,0,0,0,0,0,1,0,0,0.1888532608695652
60.0,2,1.0,0.0,150000,2500,1,0,1970.0,0,0,0,1,0,0,0,0,0,0.1902237442922374
71.0,2,1.0,1.0,202000,2845,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
48.0,1,1.0,1.0,144000,3000,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
60.0,2,1.0,1.0,120000,2000,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.1902237442922374
60.0,3,1.0,1.0,105000,1750,1,0,1970.0,0,1,0,0,0,0,1,0,0,0.1526878378378378
61.0,3,1.0,1.0,108000,1770,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
115.0,3,1.0,4.0,147000,1278,1,0,1970.0,1,1,0,0,1,1,0,0,0,0.1902237442922374
55.0,2,1.0,3.0,95000,1727,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
65.0,3,1.0,0.0,99500,1531,1,1,1970.0,0,0,0,0,0,1,0,1,0,0.2095736842105263
118.0,3,2.0,0.0,179000,1517,2,0,1970.0,1,1,0,0,0,0,0,1,1,0.1902237442922374
54.0,3,1.0,4.0,91958,1703,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
80.0,3,1.0,3.0,100000,1250,1,1,1970.0,0,0,0,0,0,1,0,0,0,0.1902237442922374
147.0,4,2.0,4.0,340000,2313,2,0,2003.0,1,1,0,1,1,0,1,1,1,0.2200382716049383
81.0,3,1.0,2.0,139500,1722,1,0,1970.0,0,1,0,0,1,1,0,0,0,0.2095736842105263
108.0,4,2.0,2.0,156000,1444,1,0,1970.0,0,0,0,0,0,0,1,0,0,0.1888532608695652
133.0,4,2.0,6.0,280000,2105,1,0,1970.0,1,1,0,1,0,1,1,1,1,0.2095736842105263
90.0,3,2.0,5.0,139000,1544,1,0,2008.0,0,1,0,0,0,0,1,0,0,0.1526878378378378
63.0,2,1.0,1.0,102000,1619,1,1,1962.0,1,1,0,0,0,0,0,0,0,0.1526878378378378
95.0,2,1.0,0.0,154500,1626,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1902237442922374
76.0,2,1.0,4.0,109492,1441,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
115.0,3,1.0,4.0,148000,1287,1,0,1970.0,1,1,0,0,1,1,0,0,0,0.1902237442922374
70.0,3,1.0,4.0,95000,1357,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.1526878378378378
71.0,3,1.0,5.0,100000,1408,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
70.0,3,1.0,5.0,97000,1386,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.1526878378378378
100.0,3,2.0,4.0,179000,1790,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.2095736842105263
63.0,3,1.0,5.0,119000,1889,1,0,1970.0,1,1,0,0,0,0,1,0,0,0.1526878378378378
60.0,2,1.0,3.0,95000,1583,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.1902237442922374
105.0,3,2.0,5.0,260000,2476,1,0,1970.0,0,1,0,0,1,0,0,1,0,0.1888532608695652
93.0,2,2.0,1.0,210000,2258,1,0,1970.0,1,1,0,0,0,0,1,0,1,0.1902237442922374
80.0,2,2.0,1.0,250000,3125,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.2200382716049383
54.0,2,1.0,3.0,148000,2741,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
64.0,2,1.0,0.0,99000,1547,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1739828358208955
68.0,3,1.0,1.0,88000,1294,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.1526878378378378
75.0,3,1.0,2.0,120000,1600,1,0,1979.0,0,1,0,0,1,0,1,0,0,0.1739828358208955
100.0,3,2.0,5.0,299995,3000,1,0,1970.0,1,1,0,1,1,0,1,1,1,0.1739828358208955
62.0,2,2.0,2.0,148000,2387,1,0,1969.0,1,1,0,0,0,0,0,0,0,0.1902237442922374
78.0,3,1.0,1.0,127000,1628,1,0,1984.0,0,1,0,0,1,0,1,0,0,0.1739828358208955
83.0,3,1.0,3.0,155000,1867,1,0,1964.0,1,0,0,0,1,0,0,0,0,0.1902237442922374
68.0,3,1.0,2.0,97000,1426,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.1739828358208955
76.0,3,1.0,4.0,108000,1421,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.1888532608695652
66.0,2,1.0,0.0,95000,1439,1,1,1970.0,0,0,0,0,1,0,0,0,0,0.1739828358208955
65.0,3,1.0,3.0,110000,1692,1,1,1970.0,0,1,0,0,1,1,0,0,0,0.1902237442922374
65.0,2,1.0,8.0,125000,1923,1,0,1972.0,0,0,0,0,1,0,0,0,0,0.1888532608695652
70.0,2,2.0,0.0,196000,2800,1,0,1970.0,1,1,0,0,0,0,0,1,1,0.2095736842105263
49.0,2,1.0,0.0,120000,2449,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.1902237442922374
100.0,3,2.0,4.0,210000,2100,1,0,1970.0,1,1,0,0,1,0,0,1,0,0.2095736842105263
90.0,4,2.0,0.0,230000,2556,1,0,1970.0,1,1,0,0,0,0,1,1,1,0.2095736842105263
65.0,3,1.0,0.0,107583,1655,1,0,1980.0,1,0,0,0,1,0,0,0,0,0.1902237442922374
68.0,2,1.0,8.0,120000,1765,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.1526878378378378
90.0,3,1.0,1.0,140000,1556,1,1,1970.0,1,0,0,0,1,1,0,0,0,0.1902237442922374
55.0,2,1.0,0.0,135000,2455,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.1888532608695652
70.0,2,1.0,3.0,126000,1800,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.1902237442922374
123.0,4,2.0,3.0,220000,1789,1,0,1981.0,0,1,0,0,1,0,0,0,1,0.1902237442922374
74.0,2,2.0,2.0,198000,2676,1,0,1970.0,1,1,0,1,0,0,1,0,0,0.2095736842105263
64.0,2,1.0,2.0,150000,2344,1,0,1970.0,1,0,0,0,0,0,0,1,0,0.1888532608695652
80.0,3,2.0,0.0,160000,2000,2,0,2000.0,0,1,0,0,0,0,0,1,1,0.1902237442922374
113.0,3,2.0,1.0,359900,3185,1,0,2010.0,1,1,0,1,0,0,1,1,1,0.2095736842105263
89.0,3,2.0,4.0,174000,1955,1,0,2000.0,1,1,0,0,1,0,1,1,1,0.1902237442922374
109.0,3,1.0,1.0,185000,1697,1,0,1970.0,1,1,0,0,0,0,0,1,0,0.1902237442922374
120.0,3,1.0,4.0,180000,1500,1,1,1974.0,1,0,0,0,1,0,0,0,0,0.1902237442922374
101.0,2,2.0,0.0,245000,2426,1,0,2007.0,1,1,0,1,1,0,1,1,1,0.1902237442922374
75.0,2,1.0,3.0,146000,1947,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.1739828358208955
52.0,2,1.0,4.0,85000,1635,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
75.0,3,1.0,0.0,139900,1865,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2095736842105263
75.0,3,1.0,4.0,113000,1507,1,0,1971.0,1,1,0,0,1,0,0,1,0,0.1888532608695652
30.0,1,1.0,0.0,72000,2400,1,0,1981.0,1,1,0,0,0,0,0,0,0,0.1739828358208955
54.0,3,1.0,3.0,91957,1703,1,0,1964.0,0,0,0,0,0,0,0,0,0,0.2095736842105263
