sq_mt_built,floor,buy_price,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
133.0,4.0,452000,3,0,8170.0,0,0,0,1,0,1,0,1,0.2175175
83.0,4.0,241000,1,0,8170.0,0,0,0,0,0,1,0,1,0.2175175
86.0,0.0,219900,1,0,2006.0,1,1,0,1,0,1,0,1,0.3076460526315789
117.0,4.0,279900,1,0,1970.0,0,1,0,0,0,0,0,0,0.224326
72.0,3.0,150000,1,1,1970.0,0,0,0,0,1,0,0,0,0.2149085858585858
72.0,1.0,147000,1,0,1958.0,0,0,0,0,0,0,0,0,0.2082016574585635
176.0,4.0,314900,1,0,1980.0,1,1,0,1,0,1,0,1,0.2229070093457944
110.0,2.0,132000,1,0,1965.0,1,1,0,1,0,0,0,0,0.2175175
105.0,4.0,159000,1,0,1970.0,1,1,0,1,1,0,0,1,0.2450619607843137
86.0,2.0,150000,1,0,1968.0,0,1,0,1,0,0,0,0,0.2450619607843137
72.0,2.0,115000,1,1,1970.0,0,1,0,1,0,0,0,0,0.2149085858585858
93.0,2.0,290000,1,0,1970.0,0,0,0,1,0,0,0,0,0.2648571428571428
74.0,0.0,230000,1,0,2006.0,1,1,0,0,0,1,1,0,0.2450619607843137
63.0,2.0,111000,1,1,1960.0,0,0,0,0,0,0,0,0,0.2450619607843137
61.0,3.0,155000,1,0,1970.0,0,1,0,1,0,0,0,0,0.2450619607843137
82.0,3.0,169000,1,0,1970.0,0,1,0,1,0,0,0,0,0.2450619607843137
98.0,5.0,270000,1,0,1978.0,1,1,0,0,0,0,0,0,0.2450619607843137
74.0,4.0,187500,1,1,1965.0,1,0,0,0,0,0,0,0,0.2648571428571428
71.0,3.0,215000,1,0,2001.0,1,1,0,0,1,1,0,1,0.2149085858585858
92.0,3.0,213900,1,0,1959.0,1,1,0,0,0,0,0,0,0.2229070093457944
57.0,1.0,105000,1,1,1960.0,0,0,0,1,0,0,0,0,0.2149085858585858
96.0,3.0,259000,1,0,2002.0,1,1,0,0,0,1,1,1,0.2082016574585635
84.0,2.0,185000,1,1,1965.0,0,1,0,1,0,0,0,0,0.2229070093457944
80.0,0.0,159000,1,0,1969.0,0,0,0,0,0,0,0,0,0.2450619607843137
78.0,4.0,161200,1,0,1971.0,1,0,0,0,0,0,1,0,0.2229070093457944
70.0,0.0,129900,1,0,1970.0,1,0,0,0,0,0,0,0,0.2229070093457944
66.0,0.0,102000,1,0,1939.0,0,0,0,0,0,0,0,0,0.2450619607843137
105.0,4.0,206000,1,0,1968.0,0,1,0,1,1,1,0,0,0.2229070093457944
60.0,2.0,125000,1,0,1968.0,0,0,0,0,0,0,0,0,0.2149085858585858
46.0,1.0,105000,1,1,1961.0,0,0,0,1,0,0,0,0,0.2450619607843137
60.0,3.0,126500,1,0,1970.0,0,0,0,1,0,0,0,0,0.224326
120.0,3.0,320000,1,0,1972.0,0,1,0,1,0,0,0,0,0.2648571428571428
75.0,3.0,125000,1,0,1970.0,0,1,0,1,0,0,0,0,0.224326
90.0,3.0,172000,1,0,1970.0,0,0,0,0,1,0,0,0,0.224326
78.0,0.0,189000,2,0,2005.0,0,1,0,0,0,0,0,0,0.2450619607843137
105.0,2.0,315000,1,0,1997.0,0,1,0,0,0,1,0,1,0.2648571428571428
86.0,0.0,155000,1,1,1966.0,0,0,0,0,0,0,0,0,0.2450619607843137
60.0,3.0,172000,1,0,1969.0,1,1,0,0,0,0,0,0,0.2428223684210526
60.0,2.0,129000,1,0,2007.0,1,0,0,0,0,0,0,1,0.2229070093457944
60.0,2.0,129000,1,0,2007.0,1,0,0,0,0,0,0,1,0.2450619607843137
66.0,1.0,115000,1,0,1964.0,1,1,0,1,1,0,0,0,0.2149085858585858
107.0,2.0,150000,1,0,1987.0,1,1,0,1,0,0,0,0,0.2082016574585635
136.0,1.0,260000,1,0,1970.0,0,0,0,1,0,0,0,0,0.2175175
60.0,1.0,125000,1,1,1970.0,0,0,0,0,0,0,0,0,0.2428223684210526
67.0,2.0,128000,1,0,1964.0,1,0,0,1,0,0,0,0,0.2229070093457944
80.0,0.0,220000,1,0,1975.0,0,1,0,0,0,0,0,0,0.2149085858585858
50.0,1.0,148000,1,0,1970.0,1,1,0,1,0,0,0,0,0.224326
102.0,2.0,315000,1,0,2003.0,1,1,0,0,0,1,1,1,0.224326
82.0,0.0,179000,1,0,1992.0,1,1,0,0,0,0,0,0,0.2149085858585858
116.0,3.0,340000,3,0,2008.0,1,1,0,1,0,1,1,1,0.2149085858585858
60.0,1.0,260000,1,0,1970.0,1,1,0,1,0,0,0,0,0.2229070093457944
62.0,2.0,149000,1,0,1955.0,1,1,0,0,1,0,0,0,0.224326
103.0,1.0,175000,1,0,1960.0,0,0,0,0,0,0,0,0,0.2648571428571428
102.0,3.0,270000,1,0,1996.0,1,1,0,1,0,0,1,1,0.2149085858585858
101.0,1.0,254000,1,0,8170.0,0,1,0,0,0,1,0,1,0.2175175
106.0,1.0,254000,1,0,8170.0,0,1,0,0,0,1,0,1,0.2175175
111.0,3.0,257000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
91.0,0.0,245000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
112.0,2.0,257000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
104.0,0.0,245000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
81.0,3.0,146000,1,0,1970.0,1,0,0,1,0,0,0,0,0.224326
53.0,2.0,185000,1,0,1933.0,1,1,0,0,1,0,0,0,0.2648571428571428
44.0,1.0,165000,1,0,2006.0,1,1,0,0,0,1,0,1,0.2450619607843137
59.0,4.0,219000,1,0,8170.0,0,0,0,1,0,1,0,0,0.2648571428571428
118.0,1.0,170000,1,0,1968.0,1,1,0,1,0,1,0,0,0.2082016574585635
57.0,1.0,159000,1,0,1964.0,1,1,0,0,0,0,0,0,0.2648571428571428
80.0,2.0,247900,1,0,1975.0,1,0,0,1,0,1,1,1,0.2149085858585858
96.0,1.0,237000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
85.0,1.0,225000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
91.0,3.0,225602,1,0,8170.0,0,0,0,0,0,1,0,1,0.2175175
100.0,3.0,280000,1,0,2003.0,1,1,0,0,0,1,1,1,0.2149085858585858
83.0,1.0,235000,1,0,2003.0,1,1,0,0,0,1,1,1,0.2082016574585635
60.0,4.0,174750,3,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
59.0,0.0,195000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
99.0,0.0,241000,1,0,8170.0,0,1,0,1,0,1,0,1,0.2175175
94.0,4.0,235304,1,0,8170.0,0,0,0,0,0,1,0,1,0.2175175
91.0,2.0,223669,1,0,8170.0,0,0,0,0,0,1,0,1,0.2175175
45.0,0.0,115000,1,0,1952.0,0,0,0,0,0,0,0,0,0.2450619607843137
66.0,2.0,170000,1,1,1955.0,0,0,0,0,1,0,0,0,0.2648571428571428
80.0,1.0,158000,1,0,1955.0,1,1,0,0,1,0,0,0,0.2082016574585635
69.0,1.0,199000,1,0,1960.0,0,0,0,1,0,0,0,0,0.2648571428571428
100.0,4.0,129000,1,1,1966.0,0,0,0,1,0,0,1,0,0.2149085858585858
86.0,1.0,199000,1,1,1963.0,1,0,0,1,0,0,0,0,0.2648571428571428
40.0,0.0,86000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2450619607843137
67.0,4.0,110000,1,1,1965.0,0,0,0,1,0,0,0,0,0.2149085858585858
72.0,1.0,150000,1,0,1958.0,0,0,0,0,0,0,0,0,0.2082016574585635
67.0,0.0,162500,2,0,2003.0,1,0,0,0,0,0,0,0,0.2428223684210526
75.0,1.0,169500,2,0,1970.0,1,1,0,1,1,0,1,0,0.224326
134.0,1.0,279711,1,0,1970.0,1,1,0,0,0,1,1,1,0.224326
75.0,5.0,169900,1,0,1971.0,0,1,0,0,0,0,0,1,0.2229070093457944
66.0,2.0,125000,1,1,1962.0,0,0,0,1,0,0,0,0,0.224326
65.0,5.0,130000,1,0,1970.0,1,0,0,1,0,0,0,0,0.2082016574585635
100.0,1.0,185000,1,0,1976.0,1,1,0,1,0,0,1,0,0.224326
99.0,1.0,245000,1,0,1970.0,0,1,0,1,0,1,0,1,0.2149085858585858
116.0,1.0,180200,1,0,1970.0,1,0,0,0,0,0,0,0,0.224326
85.0,4.0,210000,3,1,1970.0,1,1,0,1,0,0,1,1,0.2149085858585858
63.0,3.0,95000,1,1,1970.0,0,1,0,1,0,0,0,0,0.224326
90.0,1.0,221000,1,0,1970.0,0,0,0,0,0,1,0,1,0.224326
75.0,1.0,179000,1,0,1970.0,0,1,0,1,0,0,0,1,0.224326
65.0,1.0,110000,1,1,1966.0,0,0,0,1,0,0,0,0,0.224326
101.0,0.0,198800,1,0,1966.0,0,1,0,1,0,0,1,0,0.224326
85.0,1.0,175000,1,0,1970.0,1,0,0,0,0,0,0,0,0.224326
67.0,8.0,250000,1,0,1970.0,1,1,0,0,0,0,0,0,0.2428223684210526
65.0,3.0,126900,1,0,1960.0,0,0,0,1,0,0,0,0,0.224326
105.0,1.0,310000,1,0,2003.0,1,1,0,0,0,1,0,1,0.224326
70.0,0.0,110000,1,1,1962.0,0,0,0,0,0,0,0,0,0.2149085858585858
100.0,1.0,260000,1,0,1970.0,0,0,0,1,0,0,0,0,0.2229070093457944
94.0,3.0,233297,1,0,8170.0,0,0,0,0,0,1,0,1,0.2175175
78.0,2.0,170000,1,0,1966.0,1,0,0,1,0,0,0,0,0.2082016574585635
86.0,3.0,169000,1,0,1964.0,0,1,0,1,0,0,0,0,0.2082016574585635
108.0,4.0,155000,1,0,1972.0,1,1,0,1,1,0,0,0,0.2082016574585635
99.0,9.0,399900,3,0,1959.0,1,0,0,0,0,0,0,0,0.2450619607843137
73.0,2.0,150000,1,0,1966.0,0,1,0,1,0,0,0,0,0.2082016574585635
180.0,4.0,494000,0,0,1970.0,1,0,1,1,0,1,0,1,0.224326
57.0,0.0,149000,1,0,1952.0,0,1,0,0,0,0,0,0,0.2450619607843137
105.0,0.0,268000,1,0,1970.0,0,1,0,0,0,0,0,0,0.2648571428571428
103.0,4.0,268000,0,0,1970.0,0,1,0,0,0,1,0,0,0.2450619607843137
165.0,3.0,410000,2,0,8170.0,0,0,0,1,0,1,0,1,0.2149085858585858
137.0,5.0,369000,1,0,2006.0,1,1,0,0,0,1,1,0,0.3076460526315789
87.0,1.0,200000,1,1,1967.0,0,0,0,0,0,0,0,0,0.2229070093457944
65.0,2.0,115000,1,1,1955.0,0,0,0,0,0,0,0,0,0.2229070093457944
79.0,2.0,165000,1,0,2005.0,0,1,0,1,0,1,0,0,0.2082016574585635
75.0,0.0,99500,1,0,1963.0,0,0,0,1,0,0,0,0,0.2149085858585858
66.0,1.0,135000,1,0,1971.0,0,0,0,0,0,1,0,1,0.224326
61.0,3.0,105000,1,0,1970.0,0,1,0,0,0,0,0,0,0.224326
80.0,1.0,145000,1,0,1963.0,1,0,0,1,0,0,0,0,0.2082016574585635
80.0,2.0,179900,1,0,1971.0,0,0,0,1,1,0,1,0,0.2229070093457944
74.0,0.0,106000,1,0,1965.0,0,1,0,0,0,0,0,0,0.2450619607843137
58.0,7.0,168000,1,0,1971.0,1,1,0,1,0,0,0,0,0.2229070093457944
49.0,1.0,140900,1,0,2001.0,1,0,0,0,0,1,0,0,0.224326
88.0,4.0,158000,1,0,1962.0,1,0,0,1,0,0,0,0,0.224326
132.0,1.0,279611,1,0,1970.0,1,1,0,1,0,1,1,1,0.224326
64.0,4.0,135000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2648571428571428
144.0,1.0,365000,1,0,1970.0,1,1,0,0,0,1,1,1,0.3076460526315789
60.0,1.0,260000,1,0,1976.0,0,1,0,1,1,0,0,0,0.2229070093457944
77.0,1.0,218000,1,0,1995.0,1,1,0,0,0,1,0,0,0.2450619607843137
86.0,3.0,137000,1,0,1969.0,0,1,0,1,0,0,0,0,0.2175175
69.0,2.0,207000,1,0,1972.0,1,1,0,0,0,0,1,0,0.2229070093457944
81.0,4.0,150000,1,0,1970.0,1,0,0,1,0,0,0,0,0.2149085858585858
58.0,4.0,125000,1,0,1961.0,1,0,0,1,0,0,0,0,0.2175175
106.0,5.0,290000,1,0,2007.0,1,1,0,0,0,1,1,1,0.3076460526315789
142.0,4.0,370000,1,0,1970.0,0,1,0,1,0,0,0,1,0.2450619607843137
85.0,1.0,155000,1,0,1970.0,1,1,0,1,1,0,0,0,0.2229070093457944
132.0,4.0,180000,1,0,1978.0,0,0,0,0,0,0,0,0,0.2428223684210526
157.0,6.0,435000,1,0,1970.0,1,1,0,1,0,0,0,0,0.2450619607843137
117.0,2.0,250000,1,0,1973.0,0,0,0,1,0,0,0,1,0.2149085858585858
145.0,4.0,219000,2,0,1970.0,0,0,0,0,0,1,0,0,0.2175175
60.0,3.0,112000,1,1,1962.0,0,1,0,1,0,0,0,0,0.2229070093457944
60.0,4.0,135000,1,0,1967.0,1,0,0,1,0,0,0,0,0.2229070093457944
59.0,4.0,132000,1,0,1967.0,1,0,0,0,0,0,0,0,0.224326
77.0,2.0,149000,1,0,1969.0,0,0,0,1,0,0,0,0,0.2229070093457944
96.0,4.0,269000,0,0,1950.0,1,1,0,0,0,0,0,0,0.2450619607843137
92.0,5.0,171000,1,0,1955.0,1,0,0,0,0,0,0,0,0.2229070093457944
64.0,4.0,289900,3,0,8170.0,1,1,0,1,0,1,0,1,0.224326
144.0,4.0,329900,1,0,8170.0,1,1,0,1,0,1,0,1,0.224326
65.0,1.0,121000,1,0,1970.0,0,0,0,1,0,0,0,0,0.2149085858585858
73.0,3.0,168000,1,0,1970.0,0,1,0,1,0,0,0,0,0.2648571428571428
78.0,1.0,210000,1,1,1970.0,1,1,0,1,0,0,0,0,0.2648571428571428
73.0,2.0,139900,1,0,1959.0,0,1,0,1,0,0,0,0,0.2082016574585635
52.0,4.0,108000,1,0,1969.0,1,1,0,1,0,0,0,0,0.2229070093457944
75.0,4.0,155000,1,0,1970.0,0,1,0,1,0,0,0,0,0.2175175
66.0,1.0,115000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2450619607843137
83.0,2.0,177260,1,0,1966.0,0,1,0,0,0,0,0,0,0.2428223684210526
89.0,3.0,129000,1,1,1965.0,0,0,0,1,0,0,0,0,0.2082016574585635
75.0,4.0,110000,1,1,1958.0,0,0,0,1,0,0,0,0,0.2229070093457944
60.0,1.0,260000,1,0,1976.0,1,1,0,1,0,0,0,0,0.2229070093457944
119.0,3.0,299000,1,0,2002.0,1,1,0,0,0,1,1,1,0.2082016574585635
144.0,8.0,298000,1,0,2003.0,1,1,0,0,0,1,1,1,0.2082016574585635
147.0,4.0,450000,3,0,2004.0,1,1,0,1,0,1,1,1,0.3076460526315789
115.0,3.0,152000,1,0,1982.0,1,1,0,1,0,0,0,0,0.2149085858585858
80.0,2.0,249000,1,0,2001.0,1,1,0,0,0,0,1,1,0.2149085858585858
93.0,1.0,195000,1,0,1976.0,0,1,0,1,0,0,0,0,0.2229070093457944
85.0,1.0,170000,1,0,1992.0,0,1,0,1,0,1,0,0,0.2450619607843137
105.0,2.0,270000,1,0,8170.0,0,0,0,0,0,1,0,1,0.2149085858585858
177.0,4.0,380000,3,0,8170.0,0,0,0,1,0,1,0,1,0.2149085858585858
83.0,1.0,177260,1,0,1966.0,0,1,0,0,0,0,0,0,0.2428223684210526
51.0,0.0,99000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2149085858585858
90.0,4.0,167500,1,0,1970.0,1,0,0,1,0,0,0,0,0.2229070093457944
58.0,0.0,140000,1,0,2020.0,0,0,0,0,0,0,0,0,0.2450619607843137
102.0,2.0,315000,1,0,2003.0,1,1,0,0,0,1,1,1,0.3076460526315789
115.0,0.0,333000,1,1,1964.0,0,0,0,0,0,0,0,0,0.2450619607843137
90.0,1.0,221735,1,0,1970.0,0,1,0,0,0,1,1,1,0.224326
65.0,4.0,74900,1,0,1970.0,0,0,0,0,0,0,0,0,0.2175175
57.0,2.0,118000,1,0,1970.0,0,1,0,1,0,0,0,0,0.2229070093457944
54.0,3.0,99000,1,1,1970.0,1,0,0,1,0,0,0,0,0.2229070093457944
75.0,5.0,239000,3,0,1970.0,1,1,0,1,0,1,1,1,0.3076460526315789
74.0,0.0,230000,1,0,2005.0,1,1,0,0,0,0,1,0,0.224326
124.0,6.0,318500,1,0,2003.0,1,1,0,0,0,1,1,1,0.2149085858585858
133.0,1.0,278999,1,0,1970.0,1,1,0,1,0,1,0,1,0.224326
118.0,2.0,112000,1,0,1970.0,0,1,0,1,0,1,0,0,0.224326
114.0,1.0,279500,1,0,8170.0,0,0,0,1,0,0,0,1,0.2450619607843137
58.0,2.0,179500,1,0,8170.0,0,0,0,0,0,0,0,1,0.2450619607843137
108.0,3.0,300000,1,0,1970.0,1,1,0,0,0,0,1,1,0.224326
69.0,3.0,127500,1,0,1965.0,0,0,0,0,0,0,0,0,0.2149085858585858
73.0,0.0,160000,1,1,1964.0,0,0,0,0,0,0,0,0,0.2648571428571428
73.0,2.0,150900,1,0,1966.0,0,1,0,1,0,0,0,0,0.2082016574585635
82.0,2.0,208000,1,0,1997.0,1,1,0,0,0,0,0,1,0.2175175
71.0,1.0,224900,1,0,8170.0,0,0,0,0,0,1,0,0,0.2450619607843137
48.0,0.0,179900,1,0,8170.0,0,0,0,0,0,1,0,0,0.2450619607843137
73.0,3.0,168000,1,0,1966.0,0,1,0,0,0,0,0,0,0.2648571428571428
102.0,1.0,235000,1,0,1977.0,0,1,0,1,0,0,0,0,0.2229070093457944
95.0,3.0,305000,1,0,2007.0,0,0,0,1,0,1,0,0,0.2428223684210526
90.0,7.0,375000,1,0,1979.0,1,0,0,1,0,1,0,0,0.2450619607843137
80.0,1.0,145000,1,0,1963.0,0,0,0,1,0,0,0,0,0.2082016574585635
70.0,4.0,149000,1,0,1958.0,0,1,0,1,0,0,0,0,0.2082016574585635
64.0,4.0,142000,1,0,1962.0,0,1,0,1,0,0,0,0,0.2149085858585858
78.0,2.0,144000,1,0,1974.0,1,0,0,1,0,0,0,0,0.2450619607843137
91.0,1.0,260000,1,0,1962.0,1,1,0,0,1,0,1,0,0.2450619607843137
71.0,1.0,117500,1,0,1970.0,1,1,0,1,0,0,0,0,0.2082016574585635
60.0,0.0,185000,1,0,1937.0,0,0,0,1,0,0,0,0,0.2648571428571428
63.0,3.0,148000,1,0,1962.0,1,1,0,0,0,0,1,0,0.2149085858585858
72.0,4.0,155000,1,0,1965.0,1,0,0,0,0,0,0,1,0.2229070093457944
50.0,3.0,89900,1,0,1970.0,0,0,0,0,0,0,0,0,0.2082016574585635
97.0,3.0,208000,1,0,1965.0,1,1,0,1,0,0,0,0,0.2428223684210526
60.0,4.0,100890,1,0,1970.0,0,0,0,0,0,0,0,0,0.2149085858585858
83.0,3.0,147500,1,0,1966.0,0,1,0,1,0,0,0,0,0.2149085858585858
85.0,3.0,249000,1,0,1982.0,1,1,0,0,0,0,1,1,0.2450619607843137
97.0,3.0,195000,1,0,1955.0,0,0,0,0,0,0,0,0,0.2229070093457944
103.0,1.0,205000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2229070093457944
57.0,2.0,135000,1,0,1970.0,1,1,0,0,0,0,0,0,0.2450619607843137
77.0,2.0,149000,1,0,1969.0,0,0,0,1,0,0,0,0,0.2229070093457944
69.0,1.0,132600,1,0,1965.0,0,1,0,1,0,0,0,0,0.2428223684210526
58.0,1.0,171500,1,0,8170.0,0,0,0,0,0,0,0,1,0.2450619607843137
94.0,5.0,260000,1,0,2001.0,1,1,0,0,0,1,1,1,0.2082016574585635
60.0,2.0,115000,1,0,1965.0,0,0,0,1,0,0,0,0,0.2175175
60.0,2.0,112000,1,1,1967.0,1,0,0,1,0,0,0,0,0.2229070093457944
53.0,1.0,170000,1,0,1963.0,0,1,0,0,0,0,0,0,0.2082016574585635
124.0,6.0,318500,1,0,2003.0,1,1,0,0,1,1,1,1,0.224326
38.0,5.0,80000,1,0,1966.0,0,1,0,0,0,0,0,0,0.2450619607843137
95.0,3.0,250000,1,1,1973.0,0,1,0,1,1,0,0,0,0.2428223684210526
76.0,7.0,225000,1,0,2001.0,1,1,0,0,0,1,0,1,0.224326
100.0,3.0,320000,1,0,1970.0,1,1,0,0,0,0,0,1,0.2175175
62.0,3.0,136000,1,0,1970.0,1,0,0,1,0,0,0,0,0.2229070093457944
55.0,3.0,160000,1,0,1964.0,0,1,0,1,0,0,0,0,0.2450619607843137
120.0,1.0,349900,1,0,1970.0,1,0,0,0,0,1,0,1,0.3076460526315789
70.0,2.0,136000,1,1,1958.0,0,0,0,0,1,0,0,0,0.2149085858585858
69.0,0.0,194000,1,1,1965.0,0,0,0,0,0,0,0,0,0.2648571428571428
80.0,1.0,240000,1,0,1970.0,1,1,0,1,0,0,0,0,0.224326
156.0,5.0,340000,3,0,1970.0,0,0,0,1,0,1,0,1,0.224326
72.0,2.0,104900,1,1,1970.0,0,0,0,1,0,0,0,0,0.2450619607843137
75.0,2.0,149500,1,0,1956.0,0,0,0,0,0,0,0,0,0.2229070093457944
139.0,2.0,319000,2,0,1996.0,1,1,0,1,1,1,0,1,0.2175175
75.0,2.0,134000,1,0,1966.0,0,0,0,0,0,0,0,0,0.2450619607843137
61.0,2.0,109900,1,0,1967.0,0,0,0,1,1,0,0,0,0.2175175
75.0,2.0,179000,1,0,1967.0,0,0,0,0,0,0,0,0,0.2082016574585635
120.0,0.0,309000,2,0,1970.0,0,1,0,1,0,1,0,1,0.3076460526315789
107.0,1.0,279900,1,0,1970.0,1,1,0,0,0,0,0,1,0.3076460526315789
84.0,2.0,239000,1,0,1982.0,1,0,0,1,0,0,1,1,0.2450619607843137
97.0,4.0,240700,1,0,8170.0,0,0,0,0,0,1,0,1,0.3076460526315789
89.0,4.0,219500,1,0,8170.0,0,0,0,1,0,1,0,1,0.3076460526315789
76.0,1.0,200000,1,0,1970.0,1,1,0,0,0,0,0,0,0.2428223684210526
77.0,4.0,201700,1,0,8170.0,0,0,0,0,0,1,0,1,0.3076460526315789
74.0,2.0,129900,1,0,1970.0,0,0,0,1,0,0,0,0,0.224326
40.0,0.0,162000,1,0,2008.0,1,0,0,0,0,1,0,1,0.2450619607843137
150.0,2.0,850000,1,0,1902.0,0,1,0,0,0,0,0,0,0.547381
248.0,6.0,980000,1,1,1970.0,0,0,0,1,0,1,0,1,0.5481176470588235
32.0,8.0,233000,1,0,1975.0,1,1,0,0,0,0,0,0,0.5958251231527093
58.0,2.0,235000,1,0,1900.0,0,0,0,0,0,0,0,0,0.4537403785488959
55.0,2.0,450000,1,0,1970.0,0,0,0,0,0,0,0,0,0.499868156424581
62.0,5.0,410000,1,0,1900.0,0,0,0,0,0,0,0,0,0.5805888045540797
149.0,3.0,595000,1,0,1900.0,0,0,0,0,0,1,0,0,0.5481176470588235
106.0,2.0,565000,1,0,1892.0,0,0,0,0,0,0,0,0,0.5481176470588235
160.0,1.0,975000,1,0,1905.0,1,1,0,0,1,0,0,0,0.547381
79.0,0.0,450000,1,0,1900.0,0,0,0,0,0,0,0,0,0.5481176470588235
57.0,5.0,319000,1,0,1970.0,1,1,0,0,0,0,0,0,0.5499069444444444
320.0,0.0,1770000,1,0,1723.0,1,0,0,0,0,1,0,0,0.5805888045540797
252.0,3.0,1825000,1,0,1918.0,1,1,0,0,1,0,0,0,0.5805888045540797
152.0,0.0,890000,2,0,1970.0,1,1,0,0,0,0,0,0,0.499868156424581
57.0,3.0,239000,2,0,1900.0,1,1,0,0,0,0,0,0,0.4537403785488959
170.0,5.0,900000,1,1,1970.0,1,0,0,0,0,1,0,0,0.5958251231527093
146.0,3.0,1200000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5805888045540797
210.0,1.0,1400000,1,0,1970.0,1,0,0,0,0,0,0,0,0.5805888045540797
217.0,2.0,1495000,1,0,1919.0,1,1,0,0,1,1,0,0,0.5805888045540797
74.0,0.0,339000,1,0,1900.0,1,1,0,0,0,0,0,0,0.4537403785488959
109.0,1.0,740000,1,0,1900.0,1,0,0,0,0,1,0,0,0.5805888045540797
166.0,3.0,899000,1,0,1870.0,0,0,0,0,1,0,0,0,0.5805888045540797
215.0,1.0,1290000,1,0,1970.0,1,1,0,0,0,0,0,0,0.5805888045540797
125.0,4.0,655000,1,0,1880.0,0,1,0,0,1,0,0,0,0.5805888045540797
238.0,5.0,1395000,1,0,1900.0,1,1,0,0,1,0,0,1,0.5805888045540797
174.0,1.0,770000,1,0,1905.0,1,1,0,0,1,0,0,0,0.5805888045540797
104.0,2.0,615000,1,0,1935.0,1,1,0,0,1,0,0,0,0.5805888045540797
85.0,0.0,160000,1,0,1961.0,0,1,0,0,0,0,0,0,0.2428223684210526
142.0,1.0,550000,1,0,1900.0,1,1,0,0,1,0,0,0,0.5481176470588235
72.0,3.0,340000,1,0,1981.0,0,0,0,0,0,1,1,0,0.499868156424581
77.0,3.0,695000,1,0,1995.0,1,1,0,0,1,0,0,0,0.5958251231527093
182.0,3.0,1630000,1,0,1910.0,1,1,0,1,0,0,0,0,0.5958251231527093
182.0,3.0,1630000,1,0,1970.0,1,0,0,0,0,0,0,0,0.5805888045540797
129.0,1.0,1100000,1,0,1900.0,1,1,0,0,0,0,0,0,0.5805888045540797
111.0,3.0,395000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5805888045540797
80.0,0.0,289000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5481176470588235
134.0,2.0,644000,1,0,1920.0,0,1,0,0,1,0,0,0,0.499868156424581
77.0,3.0,695000,1,0,1970.0,1,0,0,0,0,1,0,0,0.5805888045540797
133.0,3.0,595000,1,0,1900.0,1,1,0,0,1,1,0,0,0.499868156424581
63.0,2.0,276000,1,1,1915.0,0,0,0,0,0,0,0,0,0.499868156424581
153.0,4.0,775000,1,0,1970.0,1,1,0,0,1,0,0,0,0.5805888045540797
129.0,1.0,1100000,1,0,1970.0,1,1,0,0,0,0,0,0,0.5805888045540797
133.0,2.0,635000,1,1,1970.0,0,0,0,0,0,0,0,0,0.5805888045540797
240.0,5.0,1590000,1,0,1940.0,1,1,0,0,0,1,0,0,0.5805888045540797
58.0,3.0,340000,1,0,1970.0,1,1,0,0,1,0,0,0,0.499868156424581
105.0,5.0,615000,1,1,1925.0,0,1,0,1,1,1,0,0,0.5499069444444444
372.0,4.0,1450000,1,0,1970.0,0,1,0,1,0,1,0,0,0.547381
102.0,1.0,520000,1,1,1970.0,1,1,0,0,1,0,0,0,0.5805888045540797
172.0,0.0,550000,1,0,1970.0,0,0,0,0,0,1,0,0,0.499868156424581
87.0,4.0,256000,1,1,1900.0,0,0,0,0,0,0,0,0,0.5481176470588235
159.0,2.0,940000,1,0,1970.0,1,0,0,0,0,0,0,0,0.5805888045540797
372.0,4.0,1450000,1,1,1970.0,0,0,0,0,0,0,0,0,0.5805888045540797
78.0,3.0,485000,1,0,1970.0,1,1,0,0,0,0,0,0,0.5805888045540797
154.0,1.0,999000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5805888045540797
135.0,2.0,990000,1,0,1970.0,1,1,0,0,1,0,0,0,0.5805888045540797
130.0,1.0,475000,1,1,1970.0,1,0,0,0,1,0,0,0,0.5805888045540797
87.0,1.0,520000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5805888045540797
152.0,1.0,980000,1,1,1970.0,1,0,0,0,1,1,0,0,0.5805888045540797
107.0,1.0,730000,1,0,1980.0,1,1,0,1,1,0,0,0,0.5958251231527093
146.0,3.0,1200000,1,0,2003.0,1,1,0,0,1,0,0,1,0.5805888045540797
